373,6417
374,3631
376,4287
377,17665
379,4240
380,6521
382,6337
383,10705
385,10733
386,4868
388,7027
389,1385
391,11559
392,15996
394,18092
395,1651
397,4642
398,3749
400,18370
401,8075
403,15097
404,819
406,13170
407,10737
409,3337
410,15508
412,11287
413,736
415,16325
416,2568
418,14772
419,1376
421,14629
422,2713
424,2711
425,1451
427,12360
428,17317
430,14239
431,1024
433,1022
434,12272
436,5962
437,17527
439,5093
440,15920
442,8405
443,9638
445,5870
446,9361
448,14185
449,14756
451,4336
452,15275
454,14067
455,14709
457,338
458,211
460,10608
461,10848
463,14345
464,14603
466,1260
467,7477
469,8575
470,15041
472,7676
473,14829
475,16298
476,9629
478,5818
479,17083
481,46
482,10666
484,8151
485,13786
487,16193
488,2140
490,8500
491,10541
493,18605
494,2578
496,6590
497,13403
499,10432
500,7783
502,12672
503,5252
505,13073
506,10600
508,9684
509,12253
511,3571
512,13824
514,12005
515,12550
517,2449
518,925
520,13976
521,5838
523,11315
524,15941
526,11154
527,13603
529,11743
530,651
532,934
533,1371
535,17956
536,18382
538,12860
539,9260
541,9419
542,10019
544,956
545,14478
547,13904
548,4079
550,7575
551,12410
553,15841
554,8799
556,5554
557,3141
559,18221
560,8884
562,15041
563,1292
565,17346
566,15817
568,15669
569,11141
571,16160
572,5703
574,13603
575,9706
577,16107
578,6901
580,18595
581,14974
583,317
584,1752
586,5399
587,13430
589,9319
590,7720
592,10263
593,10107
595,18447
596,11377
598,15045
599,5268
601,8739
602,3043
604,11667
605,662
607,16443
608,5137
610,3283
611,8213
613,10521
614,7900
616,16298
617,15740
619,7860
620,7732
622,11397
623,15262
625,14895
626,8477
628,3576
629,983
631,10291
632,13342
634,17759
635,6062
637,18609
638,9601
640,17510
641,14593
643,10938
644,15954
646,14550
647,15996
649,16116
650,6021
652,16211
653,5290
655,12234
656,3821
658,6692
659,6124
661,15553
662,2573
664,557
665,3597
667,17786
668,3889
670,5659
671,8520
673,6496
674,2911
676,2716
677,12310
679,6029
680,8824
682,13816
683,8283
685,8950
686,4237
688,15127
689,6518
691,15533
692,13432
694,11893
695,523
697,6809
698,2915
700,182
701,8713
703,1565
704,10433
706,9532
707,14554
709,13125
710,2738
712,9791
713,15599
715,10578
716,9046
718,14319
719,4040
721,15602
722,12385
724,2163
725,6807
727,14080
728,9895
730,17070
731,17991
733,11101
734,17644
736,2542
737,5769
739,4460
740,6367
742,6950
743,10327
745,5599
746,509
748,16030
749,2935
751,12694
752,812
754,15295
755,14874
757,18240
758,9813
760,2661
761,14973
763,7999
764,17520
766,2321
767,4862
769,308
770,2279
772,11121
773,11380
775,1697
776,13081
778,3949
779,17235
781,1886
782,10870
784,8859
785,16961
787,6610
788,885
790,1959
791,850
793,8698
794,1830
796,12119
797,413
799,3026
800,14247
802,10387
803,1591
805,10298
806,11545
808,16201
809,18010
811,8472
812,4300
814,18024
815,9118
817,11181
818,13298
820,7403
821,18239
823,5573
824,6420
826,18533
827,9291
829,13259
830,4619
832,13408
833,7156
835,12754
836,15939
838,14882
839,12446
841,785
842,5668
844,11794
845,2549
847,10370
848,2770
850,329
851,6254
853,13510
854,12737
856,11151
857,15657
859,18193
860,325
862,8920
863,14724
865,11269
866,10363
868,17204
869,10045
871,7336
872,9530
874,11420
875,10086
877,9968
878,14578
880,13097
881,3458
883,9611
884,10340
886,10849
887,4907
889,16482
890,6020
892,6808
893,17555
895,2597
896,15896
898,7245
899,5623
901,14190
902,2499
904,15716
905,1845
907,10253
908,12978
910,2259
911,16159
913,5647
914,16709
916,16185
917,4062
919,13914
920,14522
922,8978
923,14033
925,2861
926,2771
928,15118
929,10866
931,5865
932,1491
934,8165
935,16622
937,838
938,12902
940,16697
941,8728
943,6310
944,12414
946,4379
947,278
949,636
950,5742
952,5163
953,15328
955,1535
956,9971
958,7138
959,12649
961,4639
962,1604
964,1401
965,447
967,4874
968,6802
970,14035
971,15895
973,5329
974,16327
976,902
977,7517
979,8158
980,6867
982,2099
983,13380
985,4738
986,17718
988,3920
989,9566
991,14488
992,8512
994,15993
995,15178
997,13487
998,10435
1000,11608
1001,6074
1003,17460
1004,2562
1006,9979
1007,17361
1009,1893
1010,17177
1012,16772
1013,10866
1015,14674
1016,15576
1018,5779
1019,7507
1021,403
1022,6251
1024,4210
1025,14803
1027,18650
1028,1717
1030,7525
1031,7375
1033,17918
1034,9628
1036,13416
1037,9064
1039,9557
1040,13405
1042,3803
1043,5496
1045,13960
1046,12084
1048,14738
1049,17794
1051,6431
1052,844
1054,14823
1055,13848
1057,8339
1058,8798
1060,14002
1061,15274
1063,2056
1064,18482
1066,11095
1067,15940
1069,15967
1070,17318
1072,15799
1073,254
1075,11097
1076,11636
1078,15578
1079,682
1081,10387
1082,1741
1084,11766
1085,1905
1087,510
1088,12872
1090,9662
1091,5059
1093,12963
1094,13058
1096,9082
1097,17371
1099,4978
1100,3563
1102,12160
1103,4167
1105,16125
1106,15070
1108,18354
1109,16300
1111,16450
1112,2732
1114,10898
1115,12398
1117,9
1118,609
1120,30
1121,1516
1123,14221
1124,8804
1126,14450
1127,7588
1129,2692
1130,15905
1132,16121
1133,10706
1135,12137
1136,12589
1138,17776
1139,1934
1141,16214
1142,8108
1144,11003
1145,17006
1147,7491
1148,13285
1150,1374
1151,2737
1153,13402
1154,17091
1156,1162
1157,9184
1159,15118
1160,12527
1162,17261
1163,3789
1165,8827
1166,7670
1168,12134
1169,663
1171,15571
1172,13292
1174,17119
1175,1967
1177,18460
1178,13802
1180,8993
1181,6293
1183,3007
1184,12405
1186,14296
1187,2552
1189,6119
1190,6873
1192,2227
1193,7490
1195,12500
1196,18335
1198,7963
1199,12751
1201,1302
1202,4981
1204,5870
1205,7132
1207,14836
1208,15475
1210,12883
1211,8718
1213,11173
1214,16765
1216,18351
1217,12255
1219,11472
1220,17396
1222,10982
1223,5395
1225,3756
1226,10677
1228,12866
1229,18677
1231,5460
1232,16945
1234,15538
1235,8393
1237,719
1238,9720
1240,17163
1241,5335
1243,9156
1244,11925
1246,18367
1247,988
1249,14916
1250,15340
1252,10195
1253,11708
1255,15693
1256,2788
1258,12911
1259,15149
1261,6491
1262,14222
1264,7198
1265,18296
1267,11218
1268,1024
1270,15523
1271,8909
1273,17068
1274,3240
1276,14136
1277,8183
1279,5577
1280,2415
1282,11471
1283,4547
1285,11409
1286,11278
1288,11238
1289,9979
1291,4902
1292,14378
1294,15012
1295,10444
1297,13419
1298,16988
1300,8855
1301,12129
1303,15904
1304,6253
1306,4979
1307,3261
1309,14849
1310,13087
1312,5970
1313,15249
1315,408
1316,13170
1318,14461
1319,2497
1321,6482
1322,1411
1324,10446
1325,714
1327,18130
1328,2420
1330,15782
1331,15654
1333,5044
1334,3711
1336,599
1337,5750
1339,7968
1340,14829
1342,13757
1343,7111
1345,3627
1346,1849
1348,11734
1349,2374
1351,490
1352,3995
1354,12458
1355,16618
1357,4586
1358,17908
1360,17054
1361,15688
1363,4382
1364,11429
1366,7702
1367,11968
1369,18202
1370,6225
1372,16775
1373,17774
1375,9550
1376,12053
1378,1674
1379,8682
1381,11691
1382,15363
1384,13915
1385,17886
1387,3912
1388,5624
1390,15913
1391,58
1393,15007
1394,267
1396,11505
1397,1154
1399,7402
1400,3166
1402,17668
1403,11708
1405,1792
1406,1725
1408,12798
1409,12287
1411,3204
1412,18148
1414,15519
1415,3485
1417,16912
1418,11989
1420,15155
1421,2354
1423,15777
1424,7623
1426,4743
1427,9191
1429,5889
1430,9038
1432,10102
1433,6229
1435,8598
1436,5340
1438,14739
1439,13959
1441,18757
1442,741
1444,17878
1445,3642
1447,1601
1448,17672
1450,8126
1451,8221
1453,14787
1454,8297
1456,1452
1457,5742
1459,5217
1460,17217
1462,18076
1463,6491
1465,5097
1466,15038
1468,7478
1469,6015
1471,537
1472,2541
1474,15183
1475,15942
1477,15751
1478,18063
1480,13405
1481,16328
1483,8434
1484,8344
1486,4296
1487,10768
1489,2473
1490,8901
1492,9881
1493,6484
1495,7253
1496,9884
1498,18080
1499,1527
1501,105
1502,11190
1504,14200
1505,12927
1507,17747
1508,16259
1510,4677
1511,16216
1513,14988
1514,17563
1516,10722
1517,14674
1519,1686
1520,12349
1522,17836
1523,16549
1525,13937
1526,18717
1528,6882
1529,5805
1531,6554
1532,12098
1534,12260
1535,17741
1537,2499
1538,1653
1540,13627
1541,3213
1543,16388
1544,9673
1546,8303
1547,2324
1549,5707
1550,14149
1552,5564
1553,15233
1555,13737
1556,12544
1558,3938
1559,16281
1561,11109
1562,7333
1564,11893
1565,16979
1567,9274
1568,9857
1570,16006
1571,12806
1573,15583
1574,5362
1576,10188
1577,1485
1579,18291
1580,4491
1582,13853
1583,5546
1585,13643
1586,7998
1588,18259
1589,3486
1591,8243
1592,2040
1594,7381
1595,11047
1597,12115
1598,268
1600,5009
1601,504
1603,10439
1604,6659
1606,7610
1607,10771
1609,12760
1610,6287
1612,16666
1613,2809
1615,2167
1616,5296
1618,1671
1619,4705
1621,12075
1622,3145
1624,10601
1625,3723
1627,2919
1628,17322
1630,2309
1631,17602
1633,356
1634,14950
1636,6843
1637,15435
1639,5209
1640,3552
1642,4125
1643,5889
1645,6073
1646,17673
1648,9902
1649,14356
1651,13825
1652,6360
1654,9159
1655,15838
1657,3984
1658,4709
1660,14582
1661,17886
1663,5442
1664,9332
1666,17643
1667,16937
1669,9252
1670,1528
1672,9239
1673,15294
1675,2550
1676,6498
1678,9871
1679,17554
1681,1531
1682,15538
1684,4140
1685,2605
1687,15669
1688,4638
1690,16404
1691,3633
1693,13593
1694,18606
1696,10580
1697,8599
1699,3747
1700,18095
1702,2506
1703,8112
1705,12043
1706,6990
1708,8809
1709,6567
1711,7881
1712,1227
1714,9593
1715,6842
1717,1622
1718,6107
1720,10940
1721,16062
1723,6606
1724,10934
1726,9454
1727,3728
1729,2501
1730,13695
1732,16814
1733,1475
1735,1865
1736,17567
1738,12879
1739,12350
1741,11342
1742,16751
1744,9092
1745,17164
1747,15331
1748,999
1750,18393
1751,12513
1753,16984
1754,8634
1756,6962
1757,11092
1759,3308
1760,13058
1762,18520
1763,706
1765,6608
1766,17868
1768,818
1769,5894
1771,6922
1772,9395
1774,974
1775,1681
1777,15343
1778,9829
1780,13906
1781,16271
1783,18160
1784,8917
1786,3733
1787,2401
1789,13394
1790,9123
1792,3673
1793,18403
1795,1904
1796,17296
1798,9232
1799,353
1801,9386
1802,11846
1804,13809
1805,4274
1807,12722
1808,4359
1810,9883
1811,4173
1813,5570
1814,2960
1816,4697
1817,1427
1819,13717
1820,1661
1822,18718
1823,1999
1825,13428
1826,11640
1828,2303
1829,12954
1831,6539
1832,4409
1834,2967
1835,5901
1837,18519
1838,9695
1840,4776
1841,5086
1843,14379
1844,8477
1846,8637
1847,12398
1849,11968
1850,8481
1852,10397
1853,16238
1855,16653
1856,11441
1858,3381
1859,9200
1861,13568
1862,8432
1864,11561
1865,2190
1867,10268
1868,16066
1870,4017
1871,2236
1873,5926
1874,16918
1876,2213
1877,9688
1879,12585
1880,12577
1882,4128
1883,2132
1885,1495
1886,16179
1888,18681
1889,10710
1891,5766
1892,14158
1894,6899
1895,11139
1897,16302
1898,17911
1900,18227
1901,6079
1903,12160
1904,12858
1906,11221
1907,14362
1909,2405
1910,4400
1912,14461
1913,977
1915,13499
1916,8812
1918,5503
1919,3239
1921,802
1922,8413
1924,7566
1925,6091
1927,13830
1928,18189
1930,14670
1931,12713
1933,2811
1934,4358
1936,8526
1937,6016
1939,4594
1940,18000
1942,3088
1943,13997
1945,7391
1946,13449
1948,13723
1949,7206
1951,201
1952,9851
1954,10716
1955,12478
1957,16791
1958,18218
1960,4604
1961,15679
1963,17853
1964,10511
1966,1553
1967,2573
1969,11907
1970,17990
1972,17676
1973,3823
1975,16178
1976,12910
1978,13688
1979,11637
1981,7242
1982,15425
1984,12688
1985,15138
1987,7008
1988,3619
1990,5752
1991,810
1993,15808
1994,14332
1996,17920
1997,10830
1999,14005
2000,11805
2002,4513
2003,1413
2005,5587
2006,1795
2008,14955
2009,13332
2011,9199
2012,10569
2014,2731
2015,11934
2017,2067
2018,8189
2020,2204
2021,8250
2023,10157
2024,4808
2026,542
2027,17297
2029,427
2030,11584
2032,12952
2033,16843
2035,3262
2036,13826
2038,12709
2039,14555
2041,1469
2042,9601
2044,16402
2045,8079
2047,14825
2048,6022
2050,14316
2051,95
2053,2583
2054,11534
2056,833
2057,4926
2059,9368
2060,3899
2062,13694
2063,15925
2065,5868
2066,13375
2068,11376
2069,11452
2071,11382
2072,14814
2074,9615
2075,7603
2077,2430
2078,18464
2080,13739
2081,18512
2083,7612
2084,10612
2086,1205
2087,4848
2089,14964
2090,2771
2092,615
2093,2615
2095,15373
2096,10481
2098,18650
2099,2006
2101,10869
2102,11363
2104,13073
2105,8270
2107,4236
2108,6098
2110,8777
2111,7768
2113,18471
2114,13206
2116,437
2117,8331
2119,9778
2120,6447
2122,15223
2123,18658
2125,3749
2126,18147
2128,14213
2129,13846
2131,2687
2132,9025
2134,17161
2135,956
2137,15064
2138,6777
2140,7607
2141,13306
2143,15798
2144,4300
2146,16626
2147,7472
2149,5948
2150,10283
2152,1931
2153,6327
2155,14795
2156,17540
2158,11410
2159,14972
2161,119
2162,4356
2164,6184
2165,9644
2167,779
2168,17656
2170,2135
2171,15396
2173,201
2174,15609
2176,2236
2177,2604
2179,18350
2180,3509
2182,16598
2183,1992
2185,13027
2186,1337
2188,9886
2189,12141
2191,4659
2192,4183
2194,15988
2195,16982
2197,5526
2198,15498
2200,15054
2201,9278
2203,6068
2204,10698
2206,9168
2207,7285
2209,17382
2210,13017
2212,16271
2213,17761
2215,14549
2216,9951
2218,12292
2219,15610
2221,1343
2222,3752
2224,3886
2225,1246
2227,12302
2228,8291
2230,10860
2231,3838
2233,6174
2234,18401
2236,523
2237,18421
2239,4054
2240,10493
2242,6228
2243,15735
2245,2390
2246,3101
2248,6795
2249,13577
2251,17671
2252,6637
2254,1851
2255,3555
2257,1676
2258,9110
2260,8120
2261,8634
2263,9470
2264,7518
2266,6345
2267,4742
2269,889
2270,11777
2272,5255
2273,13303
2275,2642
2276,3868
2278,2588
2279,17330
2281,4088
2282,6433
2284,1213
2285,6816
2287,12924
2288,4531
2290,3177
2291,4640
2293,327
2294,8859
2296,13564
2297,12329
2299,13527
2300,16934
2302,12775
2303,16626
2305,41
2306,10664
2308,14933
2309,1237
2311,10645
2312,18190
2314,8618
2315,16634
2317,9441
2318,15681
2320,18403
2321,14839
2323,16914
2324,13698
2326,8616
2327,4225
2329,6751
2330,5466
2332,2958
2333,13614
2335,14090
2336,14604
2338,12327
2339,16608
2341,8246
2342,15240
2344,4647
2345,7825
2347,6808
2348,349
2350,7265
2351,4347
2353,2102
2354,13003
2356,703
2357,17424
2359,8596
2360,15426
2362,9829
2363,3531
2365,11787
2366,5446
2368,12518
2369,4779
2371,6462
2372,6801
2374,6248
2375,538
2377,10531
2378,13531
2380,4965
2381,17368
2383,18708
2384,7155
2386,10000
2387,15328
2389,16317
2390,14498
2392,18203
2393,4637
2395,5452
2396,9539
2398,14846
2399,16491
2401,8295
2402,2374
2404,3205
2405,7236
2407,11552
2408,4529
2410,7927
2411,443
2413,14865
2414,1502
2416,17757
2417,5451
2419,2633
2420,5282
2422,14075
2423,17369
2425,13752
2426,1369
2428,5780
2429,12069
2431,6426
2432,8678
2434,12489
2435,10145
2437,6574
2438,7989
2440,10512
2441,9870
2443,16946
2444,17537
2446,10611
2447,8595
2449,4606
2450,3367
2452,16174
2453,13048
2455,958
2456,3615
2458,10760
2459,13174
2461,13597
2462,4490
2464,12328
2465,5466
2467,14343
2468,4124
2470,4517
2471,12514
2473,1080
2474,7145
2476,11824
2477,7383
2479,13065
2480,1697
2482,451
2483,10679
2485,14904
2486,9343
2488,9259
2489,16080
2491,18748
2492,5703
2494,12804
2495,6052
2497,14725
2498,1241
2500,1409
2501,17285
2503,16225
2504,3391
2506,16423
2507,1434
2509,8810
2510,3487
2512,16069
2513,5245
2515,12876
2516,16423
2518,15752
2519,13590
2521,2446
2522,8175
2524,12960
2525,13620
2527,3403
2528,9855
2530,18211
2531,14319
2533,6449
2534,4076
2536,4495
2537,15127
2539,7497
2540,4142
2542,16512
2543,126
2545,16412
2546,14761
2548,8301
2549,15687
2551,16702
2552,14079
2554,11299
2555,18250
2557,1931
2558,4276
2560,7702
2561,586
2563,8499
2564,13343
2566,12702
2567,5031
2569,968
2570,11394
2572,5169
2573,7973
2575,13578
2576,16017
2578,15149
2579,5128
2581,15845
2582,9584
2584,12176
2585,11803
2587,1768
2588,8879
2590,2795
2591,6056
2593,5067
2594,10664
2596,7288
2597,13630
2599,7086
2600,15331
2602,16591
2603,11210
2605,8967
2606,6328
2608,13675
2609,5078
2611,5841
2612,16685
2614,18344
2615,8530
2617,9917
2618,16183
2620,266
2621,1454
2623,6890
2624,2280
2626,1255
2627,7538
2629,10
2630,12479
2632,6271
2633,15759
2635,2777
2636,17337
2638,6939
2639,9571
2641,5537
2642,7954
2644,17813
2645,14183
2647,15136
2648,8155
2650,11219
2651,15783
2653,819
2654,8809
2656,4202
2657,16788
2659,9210
2660,14150
2662,18116
2663,13699
2665,14437
2666,7014
2668,5347
2669,17083
2671,15183
2672,13168
2674,10754
2675,17451
2677,7650
2678,1826
2680,1573
2681,5242
2683,98
2684,11737
2686,11524
2687,12997
2689,2851
2690,18495
2692,1362
2693,12666
2695,12110
2696,18753
2698,8612
2699,17579
2701,11006
2702,2154
2704,230
2705,4872
2707,14816
2708,13423
2710,16189
2711,13361
2713,12445
2714,18368
2716,17173
2717,15485
2719,14798
2720,1739
2722,13070
2723,8930
2725,2251
2726,13435
2728,12664
2729,6148
2731,3643
2732,5608
2734,3084
2735,10437
2737,759
2738,706
2740,15552
2741,1613
2743,3561
2744,17841
2746,17025
2747,14286
2749,15545
2750,8505
2752,13162
2753,11500
2755,15827
2756,10853
2758,5066
2759,6013
2761,13913
2762,12112
2764,920
2765,8352
2767,15255
2768,10107
2770,15122
2771,9527
2773,17719
2774,15415
2776,10235
2777,14664
2779,16393
2780,16444
2782,15468
2783,8488
2785,7845
2786,6666
2788,2470
2789,3217
2791,16617
2792,13531
2794,11900
2795,11514
2797,15773
2798,3242
2800,8710
2801,16037
2803,8567
2804,8123
2806,4660
2807,7545
2809,10299
2810,9087
2812,14494
2813,534
2815,6757
2816,836
2818,13143
2819,50
2821,8869
2822,12610
2824,18029
2825,1215
2827,5750
2828,7929
2830,4056
2831,10563
2833,5466
2834,14204
2836,49
2837,7542
2839,14137
2840,239
2842,1280
2843,14518
2845,13511
2846,18565
2848,9576
2849,13693
2851,12641
2852,12605
2854,1815
2855,12032
2857,1213
2858,4531
2860,6371
2861,13920
2863,10522
2864,12547
2866,17865
2867,5149
2869,220
2870,8721
2872,4103
2873,5470
2875,10856
2876,9094
2878,17464
2879,9498
2881,10479
2882,11338
2884,14210
2885,11859
2887,16721
2888,11720
2890,11884
2891,921
2893,1492
2894,7227
2896,2526
2897,10378
2899,17597
2900,5137
2902,1641
2903,8087
2905,10678
2906,9787
2908,5076
2909,3856
2911,14580
2912,52
2914,8434
2915,4739
2917,10115
2918,12618
2920,2635
2921,1796
2923,1716
2924,8312
2926,8854
2927,5908
2929,13004
2930,18147
2932,2074
2933,6811
2935,12638
2936,7002
2938,7610
2939,6246
2941,15865
2942,13212
2944,9916
2945,2089
2947,13163
2948,17830
2950,9413
2951,8669
2953,9614
2954,12580
2956,1879
2957,13293
2959,12593
2960,10451
2962,8239
2963,4389
2965,11001
2966,9304
2968,15256
2969,10840
2971,18471
2972,15271
2974,5941
2975,6350
2977,10503
2978,15525
2980,14708
2981,2358
2983,8549
2984,3696
2986,14415
2987,10825
2989,15433
2990,5497
2992,16709
2993,3003
2995,17933
2996,12058
2998,4684
2999,5482
3001,16968
3002,17334
3004,3666
3005,13225
3007,1983
3008,10260
3010,10692
3011,12181
3013,12802
3014,4231
3016,5102
3017,13968
3019,5754
3020,15422
3022,6019
3023,2081
3025,12447
3026,17965
3028,666
3029,16489
3031,7935
3032,11304
3034,4302
3035,8941
3037,2625
3038,17359
3040,5251
3041,17734
3043,10360
3044,7888
3046,5320
3047,18566
3049,213
3050,3080
3052,12597
3053,9839
3055,13956
3056,729
3058,10789
3059,4765
3061,6842
3062,13435
3064,5674
3065,3676
3067,4157
3068,7864
3070,3391
3071,18149
3073,5688
3074,5733
3076,14055
3077,15085
3079,6011
3080,8832
3082,10494
3083,17587
3085,16478
3086,6804
3088,16974
3089,10858
3091,13688
3092,7945
3094,17276
3095,10034
3097,16984
3098,7861
3100,17594
3101,11172
3103,14327
3104,1492
3106,9119
3107,11362
3109,4148
3110,13157
3112,809
3113,7768
3115,1622
3116,928
3118,16737
3119,17089
3121,3033
3122,8392
3124,4239
3125,16240
3127,6233
3128,1323
3130,2914
3131,18486
3133,13410
3134,13982
3136,8108
3137,671
3139,8463
3140,411
3142,8575
3143,13028
3145,12219
3146,17551
3148,4786
3149,10443
3151,9344
3152,11413
3154,15377
3155,15120
3157,3583
3158,18557
3160,7045
3161,1266
3163,7304
3164,6425
3166,10543
3167,1159
3169,10180
3170,11871
3172,15759
3173,9936
3175,15666
3176,4396
3178,4818
3179,9452
3181,11525
3182,7047
3184,411
3185,13850
3187,2568
3188,10634
3190,754
3191,11233
3193,7887
3194,10299
3196,14690
3197,6895
3199,3915
3200,16553
3202,4618
3203,13882
3205,15961
3206,10886
3208,13067
3209,8197
3211,17666
3212,17977
3214,15879
3215,15273
3217,12287
3218,4341
3220,5781
3221,39
3223,11284
3224,12303
3226,773
3227,9815
3229,13217
3230,11064
3232,12274
3233,18120
3235,14209
3236,840
3238,13284
3239,10912
3241,13651
3242,4560
3244,15733
3245,4051
3247,14146
3248,1540
3250,18441
3251,8584
3253,584
3254,18147
3256,14404
3257,15860
3259,1598
3260,3157
3262,7923
3263,4087
3265,16714
3266,11679
3268,6367
3269,15010
3271,5979
3272,3942
3274,16575
3275,9353
3277,18642
3278,2525
3280,14528
3281,8133
3283,4626
3284,12542
3286,14399
3287,4768
3289,4845
3290,13511
3292,15560
3293,3188
3295,12988
3296,17233
3298,10152
3299,3396
3301,4242
3302,6182
3304,4651
3305,2820
3307,7323
3308,10060
3310,2539
3311,7876
3313,4634
3314,9783
3316,1421
3317,17776
3319,16711
3320,56
3322,3055
3323,6175
3325,9644
3326,13800
3328,16496
3329,11469
3331,3208
3332,17856
3334,6969
3335,8682
3337,15018
3338,9213
3340,4279
3341,10302
3343,3552
3344,5675
3346,4076
3347,7655
3349,14923
3350,532
3352,12620
3353,4712
3355,2879
3356,1330
3358,0
3359,7866
3361,16768
3362,1768
3364,4862
3365,9770
3367,13656
3368,4745
3370,13155
3371,18100
3373,2562
3374,9164
3376,7298
3377,14636
3379,9882
3380,18516
3382,9480
3383,11552
3385,11159
3386,12184
3388,6564
3389,243
3391,17782
3392,4214
3394,12382
3395,17519
3397,4700
3398,12069
3400,18618
3401,15473
3403,9830
3404,18030
3406,9441
3407,13529
3409,2405
3410,15944
3412,17543
3413,8804
3415,2231
3416,6179
3418,17318
3419,8708
3421,15376
3422,12636
3424,16403
3425,7980
3427,3471
3428,17323
3430,3088
3431,17798
3433,18355
3434,15952
3436,13019
3437,3978
3439,7537
3440,9304
3442,4919
3443,7056
3445,18455
3446,78
3448,1112
3449,17815
3451,329
3452,9701
3454,3551
3455,563
3457,16616
3458,11399
3460,17671
3461,10299
3463,9052
3464,13642
3466,14626
3467,14752
3469,16267
3470,4333
3472,9942
3473,16829
3475,11749
3476,13058
3478,5763
3479,2528
3481,15203
3482,18520
3484,13538
3485,18050
3487,9618
3488,3615
3490,9237
3491,2518
3493,16337
3494,4186
3496,16559
3497,11712
3499,142
3500,13433
3502,757
3503,13056
3505,10089
3506,16623
3508,8892
3509,12863
3511,1468
3512,16294
3514,13152
3515,7091
3517,14376
3518,518
3520,15315
3521,12899
3523,1494
3524,12630
3526,3446
3527,11733
3529,12235
3530,18127
3532,16621
3533,14491
3535,4706
3536,3248
3538,8286
3539,10715
3541,1290
3542,12570
3544,13129
3545,7864
3547,6563
3548,11139
3550,2788
3551,15898
3553,18608
3554,9831
3556,5323
3557,15372
3559,12294
3560,8392
3562,9374
3563,3997
3565,12085
3566,9008
3568,12296
3569,14994
3571,991
3572,4619
3574,1336
3575,2445
3577,7802
3578,1828
3580,6002
3581,12777
3583,4674
3584,9084
3586,3828
3587,13967
3589,11038
3590,7035
3592,9590
3593,2207
3595,9307
3596,18658
3598,1407
3599,17564
3601,11113
3602,6030
3604,15393
3605,9304
3607,18274
3608,595
3610,14436
3611,18008
3613,2146
3614,6077
3616,5205
3617,15766
3619,5335
3620,12596
3622,2745
3623,3334
3625,3044
3626,17182
3628,10839
3629,5892
3631,18
3632,1352
3634,11453
3635,4346
3637,3066
3638,16458
3640,9693
3641,17722
3643,2627
3644,15609
3646,15859
3647,8978
3649,1938
3650,356
3652,4710
3653,5100
3655,18434
3656,9219
3658,1690
3659,9533
3661,16037
3662,11025
3664,12282
3665,3406
3667,12241
3668,6226
3670,5302
3671,10621
3673,14689
3674,8845
3676,15482
3677,15027
3679,8877
3680,4658
3682,4388
3683,16284
3685,9451
3686,16477
3688,1137
3689,5062
3691,7608
3692,1100
3694,11025
3695,12938
3697,14529
3698,16360
3700,7390
